"Index","time","value"
4806,2014-07-17 16:25:00,0
4807,2014-07-17 16:30:00,0
4808,2014-07-17 16:35:00,0
4809,2014-07-17 16:40:00,1
4810,2014-07-17 16:45:00,0
4811,2014-07-17 16:50:00,0
4812,2014-07-17 16:55:00,4
4813,2014-07-17 17:00:00,0
4814,2014-07-17 17:05:00,9
4815,2014-07-17 17:10:00,6
4816,2014-07-17 17:15:00,13
4817,2014-07-17 17:20:00,5
4818,2014-07-17 17:25:00,9
4819,2014-07-17 17:30:00,9
4820,2014-07-17 17:35:00,1
4821,2014-07-17 17:40:00,14
4822,2014-07-17 17:45:00,4
4823,2014-07-17 17:50:00,11
4824,2014-07-17 17:55:00,3
4825,2014-07-17 18:00:00,18
4826,2014-07-17 18:05:00,11
4827,2014-07-17 18:10:00,12
4828,2014-07-17 18:15:00,7
4829,2014-07-17 18:20:00,1
4830,2014-07-17 18:25:00,4
4831,2014-07-17 18:30:00,1
4832,2014-07-17 18:35:00,4
4833,2014-07-17 18:40:00,23
4834,2014-07-17 18:45:00,51
4835,2014-07-17 18:50:00,12
4836,2014-07-17 18:55:00,16
4837,2014-07-17 19:00:00,15
4838,2014-07-17 19:05:00,22
4839,2014-07-17 19:10:00,3
4840,2014-07-17 19:15:00,26
4841,2014-07-17 19:20:00,6
4842,2014-07-17 19:25:00,14
4843,2014-07-17 19:30:00,6
4844,2014-07-17 19:35:00,5
4845,2014-07-17 19:40:00,13
4846,2014-07-17 19:45:00,6
4847,2014-07-17 19:50:00,6
4848,2014-07-17 19:55:00,9
4849,2014-07-17 20:00:00,0
4850,2014-07-17 20:05:00,4
4851,2014-07-17 20:10:00,0
4852,2014-07-17 20:15:00,0
4853,2014-07-17 20:20:00,8
4854,2014-07-17 20:25:00,38
4855,2014-07-17 20:30:00,7
4856,2014-07-17 20:35:00,0
4857,2014-07-17 20:40:00,20
4858,2014-07-17 20:45:00,1
4859,2014-07-17 20:50:00,1
4860,2014-07-17 20:55:00,6
4861,2014-07-17 21:00:00,2
4862,2014-07-17 21:05:00,9
4863,2014-07-17 21:10:00,13
4864,2014-07-17 21:15:00,4
4865,2014-07-17 21:20:00,4
4866,2014-07-17 21:25:00,3
4867,2014-07-17 21:30:00,18
4868,2014-07-17 21:35:00,13
4869,2014-07-17 21:40:00,0
4870,2014-07-17 21:45:00,5
4871,2014-07-17 21:50:00,4
4872,2014-07-17 21:55:00,21
4873,2014-07-17 22:00:00,11
4874,2014-07-17 22:05:00,4
4875,2014-07-17 22:10:00,0
4876,2014-07-17 22:15:00,7
4877,2014-07-17 22:20:00,22
4878,2014-07-17 22:25:00,1
4879,2014-07-17 22:30:00,3
4880,2014-07-17 22:35:00,0
4881,2014-07-17 22:40:00,13
4882,2014-07-17 22:45:00,6
4883,2014-07-17 22:50:00,1
4884,2014-07-17 22:55:00,3
4885,2014-07-17 23:00:00,8
4886,2014-07-17 23:05:00,4
4887,2014-07-17 23:10:00,4
4888,2014-07-17 23:15:00,0
4889,2014-07-17 23:20:00,5
4890,2014-07-17 23:25:00,1
4891,2014-07-17 23:30:00,4
4892,2014-07-17 23:35:00,0
4893,2014-07-17 23:40:00,6
4894,2014-07-17 23:45:00,7
4895,2014-07-17 23:50:00,3
4896,2014-07-17 23:55:00,2
4897,2014-07-18 00:00:00,3
4898,2014-07-18 00:05:00,2
4899,2014-07-18 00:10:00,0
4900,2014-07-18 00:15:00,0
4901,2014-07-18 00:20:00,0
4902,2014-07-18 00:25:00,3
4903,2014-07-18 00:30:00,4
4904,2014-07-18 00:35:00,0
4905,2014-07-18 00:40:00,0
4906,2014-07-18 00:45:00,0
4907,2014-07-18 00:50:00,1
4908,2014-07-18 00:55:00,18
4909,2014-07-18 01:00:00,1
4910,2014-07-18 01:05:00,0
4911,2014-07-18 01:10:00,0
4912,2014-07-18 01:15:00,1
4913,2014-07-18 01:20:00,4
4914,2014-07-18 01:25:00,0
4915,2014-07-18 01:30:00,0
4916,2014-07-18 01:35:00,0
4917,2014-07-18 01:40:00,0
4918,2014-07-18 01:45:00,0
4919,2014-07-18 01:50:00,0
4920,2014-07-18 01:55:00,2
4921,2014-07-18 02:00:00,4
4922,2014-07-18 02:05:00,0
4923,2014-07-18 02:10:00,0
4924,2014-07-18 02:15:00,0
4925,2014-07-18 02:20:00,0
4926,2014-07-18 02:25:00,4
4927,2014-07-18 02:30:00,7
4928,2014-07-18 02:35:00,0
4929,2014-07-18 02:40:00,0
4930,2014-07-18 02:45:00,0
4931,2014-07-18 02:50:00,0
4932,2014-07-18 02:55:00,0
4933,2014-07-18 03:00:00,0
4934,2014-07-18 03:05:00,0
4935,2014-07-18 03:10:00,0
4936,2014-07-18 03:15:00,0
4937,2014-07-18 03:20:00,0
4938,2014-07-18 03:25:00,0
4939,2014-07-18 03:30:00,0
4940,2014-07-18 03:35:00,7
4941,2014-07-18 03:40:00,0
4942,2014-07-18 03:45:00,0
4943,2014-07-18 03:50:00,0
4944,2014-07-18 03:55:00,0
4945,2014-07-18 04:00:00,0
4946,2014-07-18 04:05:00,9
4947,2014-07-18 04:10:00,0
4948,2014-07-18 04:15:00,0
4949,2014-07-18 04:20:00,0
4950,2014-07-18 04:25:00,0
4951,2014-07-18 04:30:00,0
4952,2014-07-18 04:35:00,0
4953,2014-07-18 04:40:00,0
4954,2014-07-18 04:45:00,0
4955,2014-07-18 04:50:00,0
4956,2014-07-18 04:55:00,0
4957,2014-07-18 05:00:00,0
4958,2014-07-18 05:05:00,0
4959,2014-07-18 05:10:00,0
4960,2014-07-18 05:15:00,0
4961,2014-07-18 05:20:00,0
4962,2014-07-18 05:25:00,0
4963,2014-07-18 05:30:00,0
4964,2014-07-18 05:35:00,0
4965,2014-07-18 05:40:00,2
4966,2014-07-18 05:45:00,0
4967,2014-07-18 05:50:00,0
4968,2014-07-18 05:55:00,2
4969,2014-07-18 06:00:00,0
4970,2014-07-18 06:05:00,2
4971,2014-07-18 06:10:00,0
4972,2014-07-18 06:15:00,10
4973,2014-07-18 06:20:00,0
4974,2014-07-18 06:25:00,0
4975,2014-07-18 06:30:00,0
4976,2014-07-18 06:35:00,1
4977,2014-07-18 06:40:00,6
4978,2014-07-18 06:45:00,1
4979,2014-07-18 06:50:00,0
4980,2014-07-18 06:55:00,0
4981,2014-07-18 07:00:00,3
4982,2014-07-18 07:05:00,1
4983,2014-07-18 07:10:00,0
4984,2014-07-18 07:15:00,3
4985,2014-07-18 07:20:00,4
4986,2014-07-18 07:25:00,4
4987,2014-07-18 07:30:00,11
4988,2014-07-18 07:35:00,10
4989,2014-07-18 07:40:00,1
4990,2014-07-18 07:45:00,3
4991,2014-07-18 07:50:00,5
4992,2014-07-18 07:55:00,26
4993,2014-07-18 08:00:00,1
4994,2014-07-18 08:05:00,12
4995,2014-07-18 08:10:00,17
4996,2014-07-18 08:15:00,7
4997,2014-07-18 08:20:00,40
4998,2014-07-18 08:25:00,1
4999,2014-07-18 08:30:00,4
5000,2014-07-18 08:35:00,6
5001,2014-07-18 08:40:00,10
5002,2014-07-18 08:45:00,13
5003,2014-07-18 08:50:00,8
5004,2014-07-18 08:55:00,6
5005,2014-07-18 09:00:00,3
5006,2014-07-18 09:05:00,34
5007,2014-07-18 09:10:00,19
5008,2014-07-18 09:15:00,3
5009,2014-07-18 09:20:00,11
5010,2014-07-18 09:25:00,12
5011,2014-07-18 09:30:00,1
5012,2014-07-18 09:35:00,2
5013,2014-07-18 09:40:00,0
5014,2014-07-18 09:45:00,9
5015,2014-07-18 09:50:00,5
5016,2014-07-18 09:55:00,4
5017,2014-07-18 10:00:00,7
5018,2014-07-18 10:05:00,6
5019,2014-07-18 10:10:00,2
5020,2014-07-18 10:15:00,1
5021,2014-07-18 10:20:00,6
5022,2014-07-18 10:25:00,3
5023,2014-07-18 10:30:00,1
5024,2014-07-18 10:35:00,7
5025,2014-07-18 10:40:00,12
5026,2014-07-18 10:45:00,4
5027,2014-07-18 10:50:00,2
5028,2014-07-18 10:55:00,6
5029,2014-07-18 11:00:00,14
5030,2014-07-18 11:05:00,7
5031,2014-07-18 11:10:00,31
5032,2014-07-18 11:15:00,12
5033,2014-07-18 11:20:00,2
5034,2014-07-18 11:25:00,3
5035,2014-07-18 11:30:00,2
5036,2014-07-18 11:35:00,18
5037,2014-07-18 11:40:00,6
5038,2014-07-18 11:45:00,0
5039,2014-07-18 11:50:00,0
5040,2014-07-18 11:55:00,8
5041,2014-07-18 12:00:00,28
5042,2014-07-18 12:05:00,29
5043,2014-07-18 12:10:00,14
5044,2014-07-18 12:15:00,5
5045,2014-07-18 12:20:00,0
5046,2014-07-18 12:25:00,11
5047,2014-07-18 12:30:00,5
5048,2014-07-18 12:35:00,0
5049,2014-07-18 12:40:00,9
5050,2014-07-18 12:45:00,12
5051,2014-07-18 12:50:00,4
5052,2014-07-18 12:55:00,11
5053,2014-07-18 13:00:00,16
5054,2014-07-18 13:05:00,7
5055,2014-07-18 13:10:00,0
5056,2014-07-18 13:15:00,6
5057,2014-07-18 13:20:00,0
5058,2014-07-18 13:25:00,4
5059,2014-07-18 13:30:00,8
5060,2014-07-18 13:35:00,17
5061,2014-07-18 13:40:00,3
5062,2014-07-18 13:45:00,6
5063,2014-07-18 13:50:00,3
5064,2014-07-18 13:55:00,0
5065,2014-07-18 14:00:00,12
5066,2014-07-18 14:05:00,15
5067,2014-07-18 14:10:00,12
5068,2014-07-18 14:15:00,12
5069,2014-07-18 14:20:00,5
5070,2014-07-18 14:25:00,16
5071,2014-07-18 14:30:00,2
5072,2014-07-18 14:35:00,1
5073,2014-07-18 14:40:00,6
5074,2014-07-18 14:45:00,9
5075,2014-07-18 14:50:00,25
5076,2014-07-18 14:55:00,1
5077,2014-07-18 15:00:00,3
5078,2014-07-18 15:05:00,19
5079,2014-07-18 15:10:00,7
5080,2014-07-18 15:15:00,1
5081,2014-07-18 15:20:00,3
5082,2014-07-18 15:25:00,19
5083,2014-07-18 15:30:00,8
5084,2014-07-18 15:35:00,12
5085,2014-07-18 15:40:00,3
5086,2014-07-18 15:45:00,3
5087,2014-07-18 15:50:00,2
5088,2014-07-18 15:55:00,7
5089,2014-07-18 16:00:00,3
5090,2014-07-18 16:05:00,12
5091,2014-07-18 16:10:00,3
5092,2014-07-18 16:15:00,3
5093,2014-07-18 16:20:00,10
5094,2014-07-18 16:25:00,13
5095,2014-07-18 16:30:00,0
5096,2014-07-18 16:35:00,0
5097,2014-07-18 16:40:00,7
5098,2014-07-18 16:45:00,8
5099,2014-07-18 16:50:00,9
5100,2014-07-18 16:55:00,0
5101,2014-07-18 17:00:00,0
5102,2014-07-18 17:05:00,5
5103,2014-07-18 17:10:00,6
5104,2014-07-18 17:15:00,17
5105,2014-07-18 17:20:00,6
5106,2014-07-18 17:25:00,5
5107,2014-07-18 17:30:00,11
5108,2014-07-18 17:35:00,5
5109,2014-07-18 17:40:00,0
5110,2014-07-18 17:45:00,10
5111,2014-07-18 17:50:00,8
5112,2014-07-18 17:55:00,0
5113,2014-07-18 18:00:00,0
5114,2014-07-18 18:05:00,7
5115,2014-07-18 18:10:00,15
5116,2014-07-18 18:15:00,7
5117,2014-07-18 18:20:00,5
5118,2014-07-18 18:25:00,7
5119,2014-07-18 18:30:00,15
5120,2014-07-18 18:35:00,21
5121,2014-07-18 18:40:00,20
5122,2014-07-18 18:45:00,21
5123,2014-07-18 18:50:00,4
5124,2014-07-18 18:55:00,11
5125,2014-07-18 19:00:00,1
5126,2014-07-18 19:05:00,19
5127,2014-07-18 19:10:00,15
5128,2014-07-18 19:15:00,3
5129,2014-07-18 19:20:00,1
5130,2014-07-18 19:25:00,2
5131,2014-07-18 19:30:00,17
5132,2014-07-18 19:35:00,10
5133,2014-07-18 19:40:00,6
5134,2014-07-18 19:45:00,5
5135,2014-07-18 19:50:00,10
5136,2014-07-18 19:55:00,26
5137,2014-07-18 20:00:00,1
5138,2014-07-18 20:05:00,0
5139,2014-07-18 20:10:00,17
5140,2014-07-18 20:15:00,8
5141,2014-07-18 20:20:00,11
5142,2014-07-18 20:25:00,4
5143,2014-07-18 20:30:00,9
5144,2014-07-18 20:35:00,7
5145,2014-07-18 20:40:00,16
5146,2014-07-18 20:45:00,4
5147,2014-07-18 20:50:00,27
5148,2014-07-18 20:55:00,22
5149,2014-07-18 21:00:00,13
5150,2014-07-18 21:05:00,8
5151,2014-07-18 21:10:00,9
5152,2014-07-18 21:15:00,0
5153,2014-07-18 21:20:00,12
5154,2014-07-18 21:25:00,11
5155,2014-07-18 21:30:00,21
5156,2014-07-18 21:35:00,14
5157,2014-07-18 21:40:00,6
5158,2014-07-18 21:45:00,6
5159,2014-07-18 21:50:00,7
5160,2014-07-18 21:55:00,14
5161,2014-07-18 22:00:00,9
5162,2014-07-18 22:05:00,12
5163,2014-07-18 22:10:00,4
5164,2014-07-18 22:15:00,9
5165,2014-07-18 22:20:00,9
5166,2014-07-18 22:25:00,10
5167,2014-07-18 22:30:00,11
5168,2014-07-18 22:35:00,12
5169,2014-07-18 22:40:00,4
5170,2014-07-18 22:45:00,21
5171,2014-07-18 22:50:00,8
5172,2014-07-18 22:55:00,8
5173,2014-07-18 23:00:00,9
5174,2014-07-18 23:05:00,5
5175,2014-07-18 23:10:00,5
5176,2014-07-18 23:15:00,15
5177,2014-07-18 23:20:00,3
5178,2014-07-18 23:25:00,12
5179,2014-07-18 23:30:00,8
5180,2014-07-18 23:35:00,1
5181,2014-07-18 23:40:00,1
5182,2014-07-18 23:45:00,5
5183,2014-07-18 23:50:00,7
5184,2014-07-18 23:55:00,14
5185,2014-07-19 00:00:00,0
5186,2014-07-19 00:05:00,0
5187,2014-07-19 00:10:00,0
5188,2014-07-19 00:15:00,0
5189,2014-07-19 00:20:00,0
5190,2014-07-19 00:25:00,0
5191,2014-07-19 00:30:00,3
5192,2014-07-19 00:35:00,0
5193,2014-07-19 00:40:00,5
5194,2014-07-19 00:45:00,0
5195,2014-07-19 00:50:00,2
5196,2014-07-19 00:55:00,2
5197,2014-07-19 01:00:00,4
5198,2014-07-19 01:05:00,16
5199,2014-07-19 01:10:00,2
5200,2014-07-19 01:15:00,0
5201,2014-07-19 01:20:00,0
5202,2014-07-19 01:25:00,0
5203,2014-07-19 01:30:00,0
5204,2014-07-19 01:35:00,0
5205,2014-07-19 01:40:00,0
5206,2014-07-19 01:45:00,0
5207,2014-07-19 01:50:00,5
5208,2014-07-19 01:55:00,0
5209,2014-07-19 02:00:00,0
5210,2014-07-19 02:05:00,0
5211,2014-07-19 02:10:00,0
5212,2014-07-19 02:15:00,3
5213,2014-07-19 02:20:00,0
5214,2014-07-19 02:25:00,3
5215,2014-07-19 02:30:00,0
5216,2014-07-19 02:35:00,0
5217,2014-07-19 02:40:00,0
5218,2014-07-19 02:45:00,8
5219,2014-07-19 02:50:00,0
5220,2014-07-19 02:55:00,1
5221,2014-07-19 03:00:00,1
5222,2014-07-19 03:05:00,0
5223,2014-07-19 03:10:00,1
5224,2014-07-19 03:15:00,3
5225,2014-07-19 03:20:00,0
5226,2014-07-19 03:25:00,0
5227,2014-07-19 03:30:00,0
5228,2014-07-19 03:35:00,0
5229,2014-07-19 03:40:00,0
5230,2014-07-19 03:45:00,5
5231,2014-07-19 03:50:00,0
5232,2014-07-19 03:55:00,7
5233,2014-07-19 04:00:00,0
5234,2014-07-19 04:05:00,1
5235,2014-07-19 04:10:00,0
5236,2014-07-19 04:15:00,0
5237,2014-07-19 04:20:00,4
5238,2014-07-19 04:25:00,0
5239,2014-07-19 04:30:00,6
5240,2014-07-19 04:35:00,4
5241,2014-07-19 04:40:00,0
5242,2014-07-19 04:45:00,7
5243,2014-07-19 04:50:00,0
5244,2014-07-19 04:55:00,0
5245,2014-07-19 05:00:00,0
5246,2014-07-19 05:05:00,2
5247,2014-07-19 05:10:00,2
5248,2014-07-19 05:15:00,0
5249,2014-07-19 05:20:00,0
5250,2014-07-19 05:25:00,0
5251,2014-07-19 05:30:00,0
5252,2014-07-19 05:35:00,0
5253,2014-07-19 05:40:00,0
5254,2014-07-19 05:45:00,0
5255,2014-07-19 05:50:00,0
5256,2014-07-19 05:55:00,0
5257,2014-07-19 06:00:00,3
5258,2014-07-19 06:05:00,0
5259,2014-07-19 06:10:00,0
5260,2014-07-19 06:15:00,0
5261,2014-07-19 06:20:00,0
5262,2014-07-19 06:25:00,1
5263,2014-07-19 06:30:00,0
5264,2014-07-19 06:35:00,0
5265,2014-07-19 06:40:00,6
5266,2014-07-19 06:45:00,2
5267,2014-07-19 06:50:00,4
5268,2014-07-19 06:55:00,33
5269,2014-07-19 07:00:00,3
5270,2014-07-19 07:05:00,11
5271,2014-07-19 07:10:00,3
5272,2014-07-19 07:15:00,4
5273,2014-07-19 07:20:00,9
5274,2014-07-19 07:25:00,1
5275,2014-07-19 07:30:00,0
5276,2014-07-19 07:35:00,0
5277,2014-07-19 07:40:00,0
5278,2014-07-19 07:45:00,0
5279,2014-07-19 07:50:00,8
5280,2014-07-19 07:55:00,4
5281,2014-07-19 08:00:00,3
5282,2014-07-19 08:05:00,0
5283,2014-07-19 08:10:00,13
5284,2014-07-19 08:15:00,0
5285,2014-07-19 08:20:00,4
5286,2014-07-19 08:25:00,1
5287,2014-07-19 08:30:00,0
5288,2014-07-19 08:35:00,4
5289,2014-07-19 08:40:00,1
5290,2014-07-19 08:45:00,1
5291,2014-07-19 08:50:00,8
5292,2014-07-19 08:55:00,12
5293,2014-07-19 09:00:00,26
5294,2014-07-19 09:05:00,10
5295,2014-07-19 09:10:00,6
5296,2014-07-19 09:15:00,13
5297,2014-07-19 09:20:00,6
5298,2014-07-19 09:25:00,8
5299,2014-07-19 09:30:00,10
5300,2014-07-19 09:35:00,2
5301,2014-07-19 09:40:00,1
5302,2014-07-19 09:45:00,36
5303,2014-07-19 09:50:00,7
5304,2014-07-19 09:55:00,19
5305,2014-07-19 10:00:00,6
5306,2014-07-19 10:05:00,2
5307,2014-07-19 10:10:00,0
5308,2014-07-19 10:15:00,0
5309,2014-07-19 10:20:00,12
5310,2014-07-19 10:25:00,0
5311,2014-07-19 10:30:00,0
5312,2014-07-19 10:35:00,5
5313,2014-07-19 10:40:00,2
5314,2014-07-19 10:45:00,3
5315,2014-07-19 10:50:00,4
5316,2014-07-19 10:55:00,0
5317,2014-07-19 11:00:00,14
5318,2014-07-19 11:05:00,0
5319,2014-07-19 11:10:00,3
5320,2014-07-19 11:15:00,11
5321,2014-07-19 11:20:00,0
5322,2014-07-19 11:25:00,7
5323,2014-07-19 11:30:00,4
5324,2014-07-19 11:35:00,9
5325,2014-07-19 11:40:00,11
5326,2014-07-19 11:45:00,3
5327,2014-07-19 11:50:00,0
5328,2014-07-19 11:55:00,27
5329,2014-07-19 12:00:00,9
5330,2014-07-19 12:05:00,23
5331,2014-07-19 12:10:00,1
5332,2014-07-19 12:15:00,6
5333,2014-07-19 12:20:00,3
5334,2014-07-19 12:25:00,14
5335,2014-07-19 12:30:00,13
5336,2014-07-19 12:35:00,3
5337,2014-07-19 12:40:00,5
5338,2014-07-19 12:45:00,2
5339,2014-07-19 12:50:00,31
5340,2014-07-19 12:55:00,17
5341,2014-07-19 13:00:00,1
5342,2014-07-19 13:05:00,2
5343,2014-07-19 13:10:00,11
5344,2014-07-19 13:15:00,11
5345,2014-07-19 13:20:00,1
5346,2014-07-19 13:25:00,4
5347,2014-07-19 13:30:00,6
5348,2014-07-19 13:35:00,8
5349,2014-07-19 13:40:00,10
5350,2014-07-19 13:45:00,1
5351,2014-07-19 13:50:00,9
5352,2014-07-19 13:55:00,7
5353,2014-07-19 14:00:00,11
5354,2014-07-19 14:05:00,4
5355,2014-07-19 14:10:00,12
5356,2014-07-19 14:15:00,1
5357,2014-07-19 14:20:00,10
5358,2014-07-19 14:25:00,18
5359,2014-07-19 14:30:00,35
5360,2014-07-19 14:35:00,24
5361,2014-07-19 14:40:00,23
5362,2014-07-19 14:45:00,26
5363,2014-07-19 14:50:00,13
5364,2014-07-19 14:55:00,12
5365,2014-07-19 15:00:00,12
5366,2014-07-19 15:05:00,12
5367,2014-07-19 15:10:00,8
5368,2014-07-19 15:15:00,25
5369,2014-07-19 15:20:00,10
5370,2014-07-19 15:25:00,5
5371,2014-07-19 15:30:00,0
5372,2014-07-19 15:35:00,3
5373,2014-07-19 15:40:00,9
5374,2014-07-19 15:45:00,1
5375,2014-07-19 15:50:00,10
5376,2014-07-19 15:55:00,21
5377,2014-07-19 16:00:00,7
5378,2014-07-19 16:05:00,6
5379,2014-07-19 16:10:00,8
5380,2014-07-19 16:15:00,3
5381,2014-07-19 16:20:00,9
5382,2014-07-19 16:25:00,26
5383,2014-07-19 16:30:00,6
5384,2014-07-19 16:35:00,14
5385,2014-07-19 16:40:00,25
5386,2014-07-19 16:45:00,4
5387,2014-07-19 16:50:00,4
5388,2014-07-19 16:55:00,17
5389,2014-07-19 17:00:00,8
5390,2014-07-19 17:05:00,4
5391,2014-07-19 17:10:00,27
5392,2014-07-19 17:15:00,4
5393,2014-07-19 17:20:00,0
5394,2014-07-19 17:25:00,13
5395,2014-07-19 17:30:00,6
5396,2014-07-19 17:35:00,21
5397,2014-07-19 17:40:00,10
5398,2014-07-19 17:45:00,4
5399,2014-07-19 17:50:00,9
5400,2014-07-19 17:55:00,6
5401,2014-07-19 18:00:00,19
5402,2014-07-19 18:05:00,7
5403,2014-07-19 18:10:00,24
5404,2014-07-19 18:15:00,1
5405,2014-07-19 18:20:00,0
5406,2014-07-19 18:25:00,11
5407,2014-07-19 18:30:00,2
5408,2014-07-19 18:35:00,8
5409,2014-07-19 18:40:00,1
5410,2014-07-19 18:45:00,9
5411,2014-07-19 18:50:00,13
5412,2014-07-19 18:55:00,29
5413,2014-07-19 19:00:00,4
5414,2014-07-19 19:05:00,7
5415,2014-07-19 19:10:00,8
5416,2014-07-19 19:15:00,15
5417,2014-07-19 19:20:00,19
5418,2014-07-19 19:25:00,10
5419,2014-07-19 19:30:00,4
5420,2014-07-19 19:35:00,19
5421,2014-07-19 19:40:00,0
5422,2014-07-19 19:45:00,13
5423,2014-07-19 19:50:00,10
5424,2014-07-19 19:55:00,8
5425,2014-07-19 20:00:00,15
5426,2014-07-19 20:05:00,4
5427,2014-07-19 20:10:00,18
5428,2014-07-19 20:15:00,11
5429,2014-07-19 20:20:00,17
5430,2014-07-19 20:25:00,6
5431,2014-07-19 20:30:00,5
5432,2014-07-19 20:35:00,5
5433,2014-07-19 20:40:00,0
5434,2014-07-19 20:45:00,5
5435,2014-07-19 20:50:00,8
5436,2014-07-19 20:55:00,7
5437,2014-07-19 21:00:00,19
5438,2014-07-19 21:05:00,3
5439,2014-07-19 21:10:00,6
5440,2014-07-19 21:15:00,1
5441,2014-07-19 21:20:00,1
5442,2014-07-19 21:25:00,8
5443,2014-07-19 21:30:00,0
5444,2014-07-19 21:35:00,17
5445,2014-07-19 21:40:00,4
5446,2014-07-19 21:45:00,12
5447,2014-07-19 21:50:00,0
5448,2014-07-19 21:55:00,1
5449,2014-07-19 22:00:00,8
5450,2014-07-19 22:05:00,11
5451,2014-07-19 22:10:00,9
5452,2014-07-19 22:15:00,3
5453,2014-07-19 22:20:00,5
5454,2014-07-19 22:25:00,14
5455,2014-07-19 22:30:00,9
5456,2014-07-19 22:35:00,5
5457,2014-07-19 22:40:00,1
5458,2014-07-19 22:45:00,1
5459,2014-07-19 22:50:00,3
5460,2014-07-19 22:55:00,3
5461,2014-07-19 23:00:00,3
5462,2014-07-19 23:05:00,14
5463,2014-07-19 23:10:00,0
5464,2014-07-19 23:15:00,8
5465,2014-07-19 23:20:00,9
5466,2014-07-19 23:25:00,5
5467,2014-07-19 23:30:00,6
5468,2014-07-19 23:35:00,0
5469,2014-07-19 23:40:00,29
5470,2014-07-19 23:45:00,15
5471,2014-07-19 23:50:00,3
5472,2014-07-19 23:55:00,4
5473,2014-07-20 00:00:00,1
5474,2014-07-20 00:05:00,1
5475,2014-07-20 00:10:00,0
5476,2014-07-20 00:15:00,4
5477,2014-07-20 00:20:00,8
5478,2014-07-20 00:25:00,0
5479,2014-07-20 00:30:00,4
5480,2014-07-20 00:35:00,0
5481,2014-07-20 00:40:00,0
5482,2014-07-20 00:45:00,6
5483,2014-07-20 00:50:00,0
5484,2014-07-20 00:55:00,0
5485,2014-07-20 01:00:00,0
5486,2014-07-20 01:05:00,3
5487,2014-07-20 01:10:00,0
5488,2014-07-20 01:15:00,0
5489,2014-07-20 01:20:00,0
5490,2014-07-20 01:25:00,0
5491,2014-07-20 01:30:00,0
5492,2014-07-20 01:35:00,0
5493,2014-07-20 01:40:00,4
5494,2014-07-20 01:45:00,0
5495,2014-07-20 01:50:00,0
5496,2014-07-20 01:55:00,0
5497,2014-07-20 02:00:00,0
5498,2014-07-20 02:05:00,0
5499,2014-07-20 02:10:00,0
5500,2014-07-20 02:15:00,0
5501,2014-07-20 02:20:00,0
5502,2014-07-20 02:25:00,0
5503,2014-07-20 02:30:00,0
5504,2014-07-20 02:35:00,0
5505,2014-07-20 02:40:00,6
5506,2014-07-20 02:45:00,0
5507,2014-07-20 02:50:00,0
5508,2014-07-20 02:55:00,3
5509,2014-07-20 03:00:00,3
5510,2014-07-20 03:05:00,0
5511,2014-07-20 03:10:00,0
5512,2014-07-20 03:15:00,0
5513,2014-07-20 03:20:00,0
5514,2014-07-20 03:25:00,1
5515,2014-07-20 03:30:00,3
5516,2014-07-20 03:35:00,0
5517,2014-07-20 03:40:00,1
5518,2014-07-20 03:45:00,4
5519,2014-07-20 03:50:00,0
5520,2014-07-20 03:55:00,0
5521,2014-07-20 04:00:00,0
5522,2014-07-20 04:05:00,3
5523,2014-07-20 04:10:00,2
5524,2014-07-20 04:15:00,0
5525,2014-07-20 04:20:00,0
5526,2014-07-20 04:25:00,0
5527,2014-07-20 04:30:00,1
5528,2014-07-20 04:35:00,0
5529,2014-07-20 04:40:00,0
5530,2014-07-20 04:45:00,0
5531,2014-07-20 04:50:00,0
5532,2014-07-20 04:55:00,0
5533,2014-07-20 05:00:00,0
5534,2014-07-20 05:05:00,0
5535,2014-07-20 05:10:00,0
5536,2014-07-20 05:15:00,0
5537,2014-07-20 05:20:00,0
5538,2014-07-20 05:25:00,0
5539,2014-07-20 05:30:00,0
5540,2014-07-20 05:35:00,0
5541,2014-07-20 05:40:00,0
5542,2014-07-20 05:45:00,0
5543,2014-07-20 05:50:00,0
5544,2014-07-20 05:55:00,0
5545,2014-07-20 06:00:00,0
5546,2014-07-20 06:05:00,0
5547,2014-07-20 06:10:00,0
5548,2014-07-20 06:15:00,0
5549,2014-07-20 06:20:00,0
5550,2014-07-20 06:25:00,0
5551,2014-07-20 06:30:00,0
5552,2014-07-20 06:35:00,0
5553,2014-07-20 06:40:00,1
5554,2014-07-20 06:45:00,0
5555,2014-07-20 06:50:00,0
5556,2014-07-20 06:55:00,6
5557,2014-07-20 07:00:00,3
5558,2014-07-20 07:05:00,1
5559,2014-07-20 07:10:00,0
5560,2014-07-20 07:15:00,0
5561,2014-07-20 07:20:00,0
5562,2014-07-20 07:25:00,0
5563,2014-07-20 07:30:00,0
5564,2014-07-20 07:35:00,0
5565,2014-07-20 07:40:00,10
5566,2014-07-20 07:45:00,0
5567,2014-07-20 07:50:00,0
5568,2014-07-20 07:55:00,7
5569,2014-07-20 08:00:00,2
5570,2014-07-20 08:05:00,0
5571,2014-07-20 08:10:00,0
5572,2014-07-20 08:15:00,2
5573,2014-07-20 08:20:00,26
5574,2014-07-20 08:25:00,0
5575,2014-07-20 08:30:00,13
5576,2014-07-20 08:35:00,0
5577,2014-07-20 08:40:00,12
5578,2014-07-20 08:45:00,2
5579,2014-07-20 08:50:00,1
5580,2014-07-20 08:55:00,4
5581,2014-07-20 09:00:00,25
5582,2014-07-20 09:05:00,22
